study_accession	sample_accession	sample_title	sample_alias	run_accession	library_layout	read_count	submitted_bytes	fastq_bytes	fastq_ftp
PRJEB4336	SAMEA2157909	Stool sample from danish	MetaHIT-MH0138	ERR321462	PAIRED	30212546	1889844773;2005958292	1917700039;2033678260	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321462/ERR321462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321462/ERR321462_2.fastq.gz
PRJEB4336	SAMEA2145301	Stool sample from danish	MetaHIT-MH0139	ERR321463	PAIRED	35915650	2270614637;2339728381	2404702618;2473539940	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321463/ERR321463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321463/ERR321463_2.fastq.gz
PRJEB4336	SAMEA2147587	Stool sample from danish	MetaHIT-MH0140	ERR321464	PAIRED	35213514	2221100806;2297264284	2352688440;2428249711	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321464/ERR321464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321464/ERR321464_2.fastq.gz
PRJEB4336	SAMEA2147114	Stool sample from danish	MetaHIT-MH0141	ERR321465	PAIRED	35379933	2251952217;2331976049	2384259934;2462463638	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321465/ERR321465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321465/ERR321465_2.fastq.gz
PRJEB4336	SAMEA2156675	Stool sample from danish	MetaHIT-MH0142	ERR321466	PAIRED	33506297	2145894409;2203487983	2271079414;2326932501	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321466/ERR321466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321466/ERR321466_2.fastq.gz
PRJEB4336	SAMEA2163575	Stool sample from danish	MetaHIT-MH0143	ERR321467	PAIRED	33998901	2149160747;2214786236	2276457590;2341779657	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321467/ERR321467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321467/ERR321467_2.fastq.gz
PRJEB4336	SAMEA2159408	Stool sample from danish	MetaHIT-MH0144	ERR321468	PAIRED	35169143	2219559352;2298904407	2351148656;2429955664	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321468/ERR321468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321468/ERR321468_2.fastq.gz
PRJEB4336	SAMEA2157747	Stool sample from danish	MetaHIT-MH0145	ERR321469	PAIRED	25624793	1580446503;1700096445	1678102994;1793976855	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321469/ERR321469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321469/ERR321469_2.fastq.gz
PRJEB4336	SAMEA2157747	Stool sample from danish	MetaHIT-MH0145	ERR321470	PAIRED	7673005	372549305;389968156	396537922;413669339	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321470/ERR321470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321470/ERR321470_2.fastq.gz
PRJEB4336	SAMEA2152204	Stool sample from danish	MetaHIT-MH0146	ERR321471	PAIRED	28796483	1771051991;1921215473	1880281387;2026883351	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321471/ERR321471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321471/ERR321471_2.fastq.gz
PRJEB4336	SAMEA2151838	Stool sample from danish	MetaHIT-MH0147	ERR321472	PAIRED	18518473	1116061519;1206047338	1187311888;1277487905	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321472/ERR321472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321472/ERR321472_2.fastq.gz
PRJEB4336	SAMEA2151838	Stool sample from danish	MetaHIT-MH0147	ERR321473	PAIRED	4019486	200548226;210872751	212687529;222895609	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321473/ERR321473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321473/ERR321473_2.fastq.gz
PRJEB4336	SAMEA2151838	Stool sample from danish	MetaHIT-MH0147	ERR321474	PAIRED	4373056	223906268;242907035	237301896;256103784	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321474/ERR321474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321474/ERR321474_2.fastq.gz
PRJEB4336	SAMEA2151838	Stool sample from danish	MetaHIT-MH0147	ERR321475	PAIRED	4219546	219841031;232499682	232755960;245213262	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321475/ERR321475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321475/ERR321475_2.fastq.gz
PRJEB4336	SAMEA2161222	Stool sample from danish	MetaHIT-MH0148	ERR321476	PAIRED	20820087	1218380503;1335456444	1298486503;1416285679	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321476/ERR321476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321476/ERR321476_2.fastq.gz
PRJEB4336	SAMEA2161222	Stool sample from danish	MetaHIT-MH0148	ERR321477	PAIRED	3880408	188785354;195279414	200809698;207156856	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321477/ERR321477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321477/ERR321477_2.fastq.gz
PRJEB4336	SAMEA2161222	Stool sample from danish	MetaHIT-MH0148	ERR321478	PAIRED	3826978	193873929;205819591	205722222;217510724	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321478/ERR321478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321478/ERR321478_2.fastq.gz
PRJEB4336	SAMEA2161222	Stool sample from danish	MetaHIT-MH0148	ERR321479	PAIRED	3874657	196463050;208429403	208457765;220254349	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321479/ERR321479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321479/ERR321479_2.fastq.gz
PRJEB4336	SAMEA1969178	Stool sample from danish	MetaHIT-MH0149	ERR321480	PAIRED	29434545	1865376359;1872227388	1972536207;1975602844	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321480/ERR321480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321480/ERR321480_2.fastq.gz
PRJEB4336	SAMEA1964687	Stool sample from danish	MetaHIT-MH0150	ERR321481	PAIRED	26970140	1973875282;1968267889	2051746869;2045652633	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321481/ERR321481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321481/ERR321481_2.fastq.gz
PRJEB4336	SAMEA1964687	Stool sample from danish	MetaHIT-MH0150	ERR321482	PAIRED	6823991	501927798;489990506	522757458;510792823	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321482/ERR321482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321482/ERR321482_2.fastq.gz
PRJEB4336	SAMEA2161021	Stool sample from danish	MetaHIT-MH0151	ERR321483	PAIRED	31756916	2021418976;2031317041	2137458929;2144246185	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321483/ERR321483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321483/ERR321483_2.fastq.gz
PRJEB4336	SAMEA1967891	Stool sample from danish	MetaHIT-MH0152	ERR321484	PAIRED	30449273	1914821076;1929587894	2025409174;2037870557	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321484/ERR321484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321484/ERR321484_2.fastq.gz
PRJEB4336	SAMEA2162862	Stool sample from danish	MetaHIT-MH0153	ERR321485	PAIRED	30578998	1940936158;1952888781	2051764735;2060743494	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321485/ERR321485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321485/ERR321485_2.fastq.gz
PRJEB4336	SAMEA2145582	Stool sample from danish	MetaHIT-MH0154	ERR321486	PAIRED	29823448	1888493636;1893034501	1996500431;1997405683	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321486/ERR321486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321486/ERR321486_2.fastq.gz
PRJEB4336	SAMEA2147092	Stool sample from danish	MetaHIT-MH0155	ERR321487	PAIRED	29733201	1851756828;1993882269	1962161319;2090206405	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321487/ERR321487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321487/ERR321487_2.fastq.gz
PRJEB4336	SAMEA2145648	Stool sample from danish	MetaHIT-MH0156	ERR321488	PAIRED	29844475	1862501410;1987153809	1972753411;2082703119	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321488/ERR321488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321488/ERR321488_2.fastq.gz
PRJEB4336	SAMEA2148549	Stool sample from danish	MetaHIT-MH0157	ERR321489	PAIRED	29214862	1839950821;1913621585	1947517815;2005966235	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321489/ERR321489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321489/ERR321489_2.fastq.gz
PRJEB4336	SAMEA2143980	Stool sample from danish	MetaHIT-MH0158	ERR321490	PAIRED	29704572	1858653706;1954264325	1967671249;2048247875	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321490/ERR321490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321490/ERR321490_2.fastq.gz
PRJEB4336	SAMEA2150447	Stool sample from danish	MetaHIT-MH0159	ERR321491	PAIRED	29418312	1846965266;1931041287	1955257786;2025242226	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321491/ERR321491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321491/ERR321491_2.fastq.gz
PRJEB4336	SAMEA2157793	Stool sample from danish	MetaHIT-MH0160	ERR321492	PAIRED	28197773	1767851383;1870828116	1872605773;1963572228	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321492/ERR321492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321492/ERR321492_2.fastq.gz
PRJEB4336	SAMEA2149271	Stool sample from danish	MetaHIT-MH0161	ERR321493	PAIRED	33282106	2422105370;2413554937	2521221714;2512157115	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321493/ERR321493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321493/ERR321493_2.fastq.gz
PRJEB4336	SAMEA2162182	Stool sample from danish	MetaHIT-MH0162	ERR321494	PAIRED	34273643	2159503550;2227758064	2287667558;2355513850	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321494/ERR321494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321494/ERR321494_2.fastq.gz
PRJEB4336	SAMEA2156906	Stool sample from danish	MetaHIT-MH0163	ERR321495	PAIRED	27501502	1699752816;1803178211	1731315731;1835947087	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321495/ERR321495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321495/ERR321495_2.fastq.gz
PRJEB4336	SAMEA2156906	Stool sample from danish	MetaHIT-MH0163	ERR321496	PAIRED	3172393	156726615;165349978	166534268;175027564	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321496/ERR321496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321496/ERR321496_2.fastq.gz
PRJEB4336	SAMEA2148105	Stool sample from danish	MetaHIT-MH0164	ERR321497	PAIRED	31546860	1975731763;2081688656	2004617532;2111069507	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321497/ERR321497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321497/ERR321497_2.fastq.gz
PRJEB4336	SAMEA2155373	Stool sample from danish	MetaHIT-MH0165	ERR321498	PAIRED	19139417	1306697950;1353378268	1351344777;1391592609	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321498/ERR321498_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321498/ERR321498_2.fastq.gz
PRJEB4336	SAMEA2155373	Stool sample from danish	MetaHIT-MH0165	ERR321499	PAIRED	2707333	131298718;136564155	139651664;144812274	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321499/ERR321499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321499/ERR321499_2.fastq.gz
PRJEB4336	SAMEA2155373	Stool sample from danish	MetaHIT-MH0165	ERR321500	PAIRED	2789274	143819294;152829996	152435974;161333789	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321500/ERR321500_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321500/ERR321500_2.fastq.gz
PRJEB4336	SAMEA2155373	Stool sample from danish	MetaHIT-MH0165	ERR321501	PAIRED	2868979	149109319;156709902	157976168;165459329	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321501/ERR321501_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321501/ERR321501_2.fastq.gz
PRJEB4336	SAMEA2155373	Stool sample from danish	MetaHIT-MH0165	ERR321502	PAIRED	4046020	194380330;203240162	206904277;215594922	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321502/ERR321502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321502/ERR321502_2.fastq.gz
PRJEB4336	SAMEA2154893	Stool sample from danish	MetaHIT-MH0166	ERR321503	PAIRED	19936811	1326465400;1405455541	1383588876;1456606100	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321503/ERR321503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321503/ERR321503_2.fastq.gz
PRJEB4336	SAMEA2154893	Stool sample from danish	MetaHIT-MH0166	ERR321504	PAIRED	3663831	176154590;184435569	187421043;195556857	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321504/ERR321504_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321504/ERR321504_2.fastq.gz
PRJEB4336	SAMEA2154893	Stool sample from danish	MetaHIT-MH0166	ERR321505	PAIRED	4191766	200804611;209904890	213769388;222694689	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321505/ERR321505_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321505/ERR321505_2.fastq.gz
PRJEB4336	SAMEA2154920	Stool sample from danish	MetaHIT-MH0167	ERR321506	PAIRED	20271338	1343451637;1423838544	1404749296;1479030380	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321506/ERR321506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321506/ERR321506_2.fastq.gz
PRJEB4336	SAMEA2154920	Stool sample from danish	MetaHIT-MH0167	ERR321507	PAIRED	2943418	141810950;147559439	150910400;156544771	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321507/ERR321507_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321507/ERR321507_2.fastq.gz
PRJEB4336	SAMEA2154920	Stool sample from danish	MetaHIT-MH0167	ERR321508	PAIRED	2994574	153459597;162942620	162706504;172072329	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321508/ERR321508_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321508/ERR321508_2.fastq.gz
PRJEB4336	SAMEA2154920	Stool sample from danish	MetaHIT-MH0167	ERR321509	PAIRED	3070184	158896042;166732047	168379228;176098473	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321509/ERR321509_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321509/ERR321509_2.fastq.gz
PRJEB4336	SAMEA2145758	Stool sample from danish	MetaHIT-MH0168	ERR321510	PAIRED	20197557	1332888121;1413302028	1393747934;1470040001	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321510/ERR321510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321510/ERR321510_2.fastq.gz
PRJEB4336	SAMEA2145758	Stool sample from danish	MetaHIT-MH0168	ERR321511	PAIRED	3052239	147584474;152782964	156975982;162046534	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321511/ERR321511_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321511/ERR321511_2.fastq.gz
PRJEB4336	SAMEA2145758	Stool sample from danish	MetaHIT-MH0168	ERR321512	PAIRED	3107070	159373723;168632678	168928823;178058964	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321512/ERR321512_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321512/ERR321512_2.fastq.gz
PRJEB4336	SAMEA2145758	Stool sample from danish	MetaHIT-MH0168	ERR321513	PAIRED	3198795	165477055;173187489	175319782;182899417	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321513/ERR321513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321513/ERR321513_2.fastq.gz
PRJEB4336	SAMEA2162231	Stool sample from danish	MetaHIT-MH0169	ERR321514	PAIRED	25258224	1498281327;1637180283	1594523082;1734125873	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321514/ERR321514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321514/ERR321514_2.fastq.gz
PRJEB4336	SAMEA2162231	Stool sample from danish	MetaHIT-MH0169	ERR321515	PAIRED	5561482	263467159;273301419	280710797;290332307	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321515/ERR321515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321515/ERR321515_2.fastq.gz
PRJEB4336	SAMEA2158269	Stool sample from danish	MetaHIT-MH0170	ERR321516	PAIRED	22869714	1371997855;1502344247	1460051730;1590325207	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321516/ERR321516_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321516/ERR321516_2.fastq.gz
PRJEB4336	SAMEA2158269	Stool sample from danish	MetaHIT-MH0170	ERR321517	PAIRED	3989003	193465715;200428685	205744852;212545969	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321517/ERR321517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321517/ERR321517_2.fastq.gz
PRJEB4336	SAMEA2158269	Stool sample from danish	MetaHIT-MH0170	ERR321518	PAIRED	4008875	206474505;218550404	218798277;230698717	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321518/ERR321518_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321518/ERR321518_2.fastq.gz
PRJEB4336	SAMEA2158269	Stool sample from danish	MetaHIT-MH0170	ERR321519	PAIRED	4128919	214439642;224556933	227140024;237080600	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321519/ERR321519_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321519/ERR321519_2.fastq.gz
PRJEB4336	SAMEA2152125	Stool sample from danish	MetaHIT-MH0172	ERR321520	PAIRED	33090647	2169410663;2182982227	2289604018;2300358569	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321520/ERR321520_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321520/ERR321520_2.fastq.gz
PRJEB4336	SAMEA2157273	Stool sample from danish	MetaHIT-MH0173	ERR321521	PAIRED	33443638	2214169499;2217363650	2335293947;2334925480	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321521/ERR321521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321521/ERR321521_2.fastq.gz
PRJEB4336	SAMEA2142594	Stool sample from danish	MetaHIT-MH0174	ERR321522	PAIRED	32813386	2177755760;2183373836	2295258800;2297071333	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321522/ERR321522_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321522/ERR321522_2.fastq.gz
PRJEB4336	SAMEA2154047	Stool sample from danish	MetaHIT-MH0175	ERR321523	PAIRED	32665569	2163442102;2169387704	2281253175;2281169803	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321523/ERR321523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321523/ERR321523_2.fastq.gz
PRJEB4336	SAMEA2150563	Stool sample from danish	MetaHIT-MH0176	ERR321524	PAIRED	30950602	2266902773;2261783976	2357447489;2351804414	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321524/ERR321524_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321524/ERR321524_2.fastq.gz
PRJEB4336	SAMEA2151606	Stool sample from danish	MetaHIT-MH0177	ERR321525	PAIRED	19077865	1254309541;1317812268	1310610781;1369469748	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321525/ERR321525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321525/ERR321525_2.fastq.gz
PRJEB4336	SAMEA2151606	Stool sample from danish	MetaHIT-MH0177	ERR321526	PAIRED	2743969	134976530;140691486	143471408;149078190	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321526/ERR321526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321526/ERR321526_2.fastq.gz
PRJEB4336	SAMEA2151606	Stool sample from danish	MetaHIT-MH0177	ERR321527	PAIRED	2682957	140307801;149894622	148223270;157691684	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321527/ERR321527_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321527/ERR321527_2.fastq.gz
PRJEB4336	SAMEA2151606	Stool sample from danish	MetaHIT-MH0177	ERR321528	PAIRED	2768394	145813995;154197081	153953861;162217598	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321528/ERR321528_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321528/ERR321528_2.fastq.gz
PRJEB4336	SAMEA2155689	Stool sample from danish	MetaHIT-MH0178	ERR321529	PAIRED	32108566	2134999867;2152488816	2251884584;2265480980	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321529/ERR321529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321529/ERR321529_2.fastq.gz
PRJEB4336	SAMEA2159561	Stool sample from danish	MetaHIT-MH0179	ERR321530	PAIRED	33178805	2191743738;2201320797	2312689578;2317778657	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321530/ERR321530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321530/ERR321530_2.fastq.gz
PRJEB4336	SAMEA2159891	Stool sample from danish	MetaHIT-MH0180	ERR321531	PAIRED	29829073	1989161556;1993779361	2097628472;2098344598	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321531/ERR321531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321531/ERR321531_2.fastq.gz
PRJEB4336	SAMEA2147991	Stool sample from danish	MetaHIT-MH0181	ERR321532	PAIRED	34911534	2193858313;2232626724	2324722711;2360717837	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321532/ERR321532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321532/ERR321532_2.fastq.gz
PRJEB4336	SAMEA2142793	Stool sample from danish	MetaHIT-MH0182	ERR321533	PAIRED	37186014	2366750269;2396278722	2506019300;2532517924	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321533/ERR321533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321533/ERR321533_2.fastq.gz
PRJEB4336	SAMEA2157028	Stool sample from danish	MetaHIT-MH0183	ERR321534	PAIRED	27166048	1636541900;1697863753	1739761392;1800384238	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321534/ERR321534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321534/ERR321534_2.fastq.gz
PRJEB4336	SAMEA2157028	Stool sample from danish	MetaHIT-MH0183	ERR321535	PAIRED	3599021	173273276;179369353	184373161;190325556	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321535/ERR321535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321535/ERR321535_2.fastq.gz
PRJEB4336	SAMEA2157028	Stool sample from danish	MetaHIT-MH0183	ERR321536	PAIRED	3705870	189573727;200446110	200966714;211684901	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321536/ERR321536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321536/ERR321536_2.fastq.gz
PRJEB4336	SAMEA2157028	Stool sample from danish	MetaHIT-MH0183	ERR321537	PAIRED	3811988	196587581;205612570	208320756;217182209	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321537/ERR321537_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321537/ERR321537_2.fastq.gz
PRJEB4336	SAMEA2151034	Stool sample from danish	MetaHIT-MH0184	ERR321538	PAIRED	20776909	1229536315;1343390682	1309497190;1424218433	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321538/ERR321538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321538/ERR321538_2.fastq.gz
PRJEB4336	SAMEA2151034	Stool sample from danish	MetaHIT-MH0184	ERR321539	PAIRED	4176559	204264609;214221595	216789295;226632247	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321539/ERR321539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321539/ERR321539_2.fastq.gz
PRJEB4336	SAMEA2151034	Stool sample from danish	MetaHIT-MH0184	ERR321540	PAIRED	4543597	228662477;246819201	242437756;260406069	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321540/ERR321540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321540/ERR321540_2.fastq.gz
