study_accession	sample_accession	sample_title	sample_alias	run_accession	library_layout	read_count	submitted_bytes	fastq_bytes	fastq_ftp
PRJEB5224	SAMEA2338805	Stool sample from spanish	V1.CD44-0	ERR414712	SINGLE	453365	34268602	35242397	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414712/ERR414712.fastq.gz
PRJEB5224	SAMEA2338805	Stool sample from spanish	V1.CD44-0	ERR414713	SINGLE	449886	34446302	35361715	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414713/ERR414713.fastq.gz
PRJEB5224	SAMEA2338806	Stool sample from spanish	V1.CD44-4	ERR414714	SINGLE	479697	38576459	39650138	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414714/ERR414714.fastq.gz
PRJEB5224	SAMEA2338807	Stool sample from spanish	V1.CD45-0	ERR414715	SINGLE	532557	40657347	41798632	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414715/ERR414715.fastq.gz
PRJEB5224	SAMEA2338807	Stool sample from spanish	V1.CD45-0	ERR414716	SINGLE	553907	43110657	44265265	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414716/ERR414716.fastq.gz
PRJEB5224	SAMEA2338808	Stool sample from spanish	V1.CD46-0	ERR414717	SINGLE	715383	52833116	54393646	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414717/ERR414717.fastq.gz
PRJEB5224	SAMEA2338808	Stool sample from spanish	V1.CD46-0	ERR414718	SINGLE	676158	51108516	52493448	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414718/ERR414718.fastq.gz
PRJEB5224	SAMEA2338809	Stool sample from spanish	V1.CD48-0	ERR414719	SINGLE	594278	44302253	45562138	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414719/ERR414719.fastq.gz
PRJEB5224	SAMEA2338809	Stool sample from spanish	V1.CD48-0	ERR414720	SINGLE	616866	46872708	48140858	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414720/ERR414720.fastq.gz
PRJEB5224	SAMEA2338810	Stool sample from spanish	V1.CD49-0	ERR414721	SINGLE	872288	67724956	69715297	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414721/ERR414721.fastq.gz
PRJEB5224	SAMEA2338811	Stool sample from spanish	V1.CD50-0	ERR414722	SINGLE	1045189	80314482	82722639	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414722/ERR414722.fastq.gz
PRJEB5224	SAMEA2338812	Stool sample from spanish	V1.CD5-0-PN	ERR414723	SINGLE	800193	60372463	62113636	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414723/ERR414723.fastq.gz
PRJEB5224	SAMEA2338813	Stool sample from spanish	V1.CD51-0	ERR414724	SINGLE	482323	38607201	39666160	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414724/ERR414724.fastq.gz
PRJEB5224	SAMEA2338814	Stool sample from spanish	V1.CD52-0	ERR414725	SINGLE	448190	35958059	36949930	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414725/ERR414725.fastq.gz
PRJEB5224	SAMEA2338815	Stool sample from spanish	V1.CD53-0	ERR414726	SINGLE	339440	27224012	27968187	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414726/ERR414726.fastq.gz
PRJEB5224	SAMEA2338816	Stool sample from spanish	V1.CD54-0	ERR414727	SINGLE	1302251	103496661	106497117	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414727/ERR414727.fastq.gz
PRJEB5224	SAMEA2338817	Stool sample from spanish	V1.CD55-0	ERR414728	SINGLE	1342690	106574635	109666748	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414728/ERR414728.fastq.gz
PRJEB5224	SAMEA2338818	Stool sample from spanish	V1.CD6-0-PN	ERR414729	SINGLE	1498455	109326166	112788046	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414729/ERR414729.fastq.gz
PRJEB5224	SAMEA2338819	Stool sample from spanish	V1.CD6-0-PT	ERR414730	SINGLE	2682692	205232750	211741260	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414730/ERR414730.fastq.gz
PRJEB5224	SAMEA2338820	Stool sample from spanish	V1.CD7-0-PN	ERR414731	SINGLE	1755361	128172944	132238862	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414731/ERR414731.fastq.gz
PRJEB5224	SAMEA2338821	Stool sample from spanish	V1.CD8-0-PN	ERR414732	SINGLE	1777997	130123855	134261148	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414732/ERR414732.fastq.gz
PRJEB5224	SAMEA2338822	Stool sample from spanish	V1.FI01	ERR414733	SINGLE	536402	43059829	44256452	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414733/ERR414733.fastq.gz
PRJEB5224	SAMEA2338823	Stool sample from spanish	V1.FI02	ERR414734	SINGLE	2804229	215622022	222427565	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414734/ERR414734.fastq.gz
PRJEB5224	SAMEA2338824	Stool sample from spanish	V1.FI03	ERR414735	SINGLE	2035365	159685156	164596440	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414735/ERR414735.fastq.gz
PRJEB5224	SAMEA2338825	Stool sample from spanish	V1.FI04	ERR414736	SINGLE	926381	73008949	75125315	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414736/ERR414736.fastq.gz
PRJEB5224	SAMEA2338826	Stool sample from spanish	V1.FI05	ERR414737	SINGLE	854113	68221325	70175124	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414737/ERR414737.fastq.gz
PRJEB5224	SAMEA2338827	Stool sample from spanish	V1.FI06	ERR414738	SINGLE	728573	57589610	59258518	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414738/ERR414738.fastq.gz
PRJEB5224	SAMEA2338828	Stool sample from spanish	V1.FI07	ERR414739	SINGLE	481874	38430481	39495309	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414739/ERR414739.fastq.gz
PRJEB5224	SAMEA2338829	Stool sample from spanish	V1.FI08	ERR414740	SINGLE	525383	42138269	43318834	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414740/ERR414740.fastq.gz
PRJEB5224	SAMEA2338830	Stool sample from spanish	V1.FI09	ERR414741	SINGLE	517830	42063070	43231462	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414741/ERR414741.fastq.gz
PRJEB5224	SAMEA2338831	Stool sample from spanish	V1.FI10	ERR414742	SINGLE	601641	48389511	49750335	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414742/ERR414742.fastq.gz
PRJEB5224	SAMEA2338832	Stool sample from spanish	V1.FI11	ERR414743	SINGLE	501818	40294135	41419907	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414743/ERR414743.fastq.gz
PRJEB5224	SAMEA2338833	Stool sample from spanish	V1.FI12	ERR414744	SINGLE	600927	48460668	49812800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414744/ERR414744.fastq.gz
PRJEB5224	SAMEA2338834	Stool sample from spanish	V1.FI13	ERR414745	SINGLE	399345	32224449	33088480	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414745/ERR414745.fastq.gz
PRJEB5224	SAMEA2338835	Stool sample from spanish	V1.FI14	ERR414746	SINGLE	618927	49664881	51036602	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414746/ERR414746.fastq.gz
PRJEB5224	SAMEA2338836	Stool sample from spanish	V1.FI15	ERR414747	SINGLE	534033	43086943	44280331	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414747/ERR414747.fastq.gz
PRJEB5224	SAMEA2338837	Stool sample from spanish	V1.FI16	ERR414748	SINGLE	508022	40964526	42093254	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414748/ERR414748.fastq.gz
PRJEB5224	SAMEA2338838	Stool sample from spanish	V1.FI17	ERR414749	SINGLE	745326	59144477	60786227	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414749/ERR414749.fastq.gz
PRJEB5224	SAMEA2338839	Stool sample from spanish	V1.FI18	ERR414750	SINGLE	581901	46170592	47479551	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414750/ERR414750.fastq.gz
PRJEB5224	SAMEA2338840	Stool sample from spanish	V1.FI19	ERR414751	SINGLE	685866	54550167	56065837	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414751/ERR414751.fastq.gz
PRJEB5224	SAMEA2338841	Stool sample from spanish	V1.FI20	ERR414752	SINGLE	696672	55510219	57064915	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414752/ERR414752.fastq.gz
PRJEB5224	SAMEA2338842	Stool sample from spanish	V1.FI21	ERR414753	SINGLE	562205	44316727	45590687	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414753/ERR414753.fastq.gz
PRJEB5224	SAMEA2338843	Stool sample from spanish	V1.FI22	ERR414754	SINGLE	506939	41517631	42684785	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414754/ERR414754.fastq.gz
PRJEB5224	SAMEA2338844	Stool sample from spanish	V1.FI23	ERR414755	SINGLE	556248	44517532	45790328	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414755/ERR414755.fastq.gz
PRJEB5224	SAMEA2338845	Stool sample from spanish	V1.FI24	ERR414756	SINGLE	1226716	97472248	100362897	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414756/ERR414756.fastq.gz
PRJEB5224	SAMEA2338846	Stool sample from spanish	V1.FI25	ERR414757	SINGLE	745510	58742898	60458340	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414757/ERR414757.fastq.gz
PRJEB5224	SAMEA2338847	Stool sample from spanish	V1.FI26	ERR414758	SINGLE	786959	61968991	63804336	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414758/ERR414758.fastq.gz
PRJEB5224	SAMEA2338848	Stool sample from spanish	V1.FI27	ERR414759	SINGLE	695920	54841806	56442714	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414759/ERR414759.fastq.gz
PRJEB5224	SAMEA2338849	Stool sample from spanish	V1.FI28	ERR414760	SINGLE	825525	64022220	65924966	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414760/ERR414760.fastq.gz
PRJEB5224	SAMEA2338850	Stool sample from spanish	V1.FI29	ERR414761	SINGLE	586289	46482510	47807783	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414761/ERR414761.fastq.gz
PRJEB5224	SAMEA2338851	Stool sample from spanish	V1.FI30	ERR414762	SINGLE	651498	51042204	52536987	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414762/ERR414762.fastq.gz
PRJEB5224	SAMEA2338852	Stool sample from spanish	V1.FI31	ERR414763	SINGLE	527427	41493941	42683003	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414763/ERR414763.fastq.gz
PRJEB5224	SAMEA2338853	Stool sample from spanish	V1.FI32	ERR414764	SINGLE	850645	66285416	68208077	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414764/ERR414764.fastq.gz
PRJEB5224	SAMEA2338854	Stool sample from spanish	V1.FI33	ERR414765	SINGLE	826136	64554290	66480012	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414765/ERR414765.fastq.gz
PRJEB5224	SAMEA2338855	Stool sample from spanish	V1.FI34	ERR414766	SINGLE	966504	76839655	79096101	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414766/ERR414766.fastq.gz
PRJEB5224	SAMEA2338856	Stool sample from spanish	V1.FI35	ERR414767	SINGLE	709126	55836373	57486167	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414767/ERR414767.fastq.gz
PRJEB5224	SAMEA2338857	Stool sample from spanish	V1.FI36	ERR414768	SINGLE	1024747	80823496	83215613	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414768/ERR414768.fastq.gz
PRJEB5224	SAMEA2338858	Stool sample from spanish	V1.FI37	ERR414769	SINGLE	762589	60063908	61819831	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414769/ERR414769.fastq.gz
PRJEB5224	SAMEA2338859	Stool sample from spanish	V1.UC22-1	ERR414770	SINGLE	530685	39472728	40610175	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414770/ERR414770.fastq.gz
PRJEB5224	SAMEA2338859	Stool sample from spanish	V1.UC22-1	ERR414771	SINGLE	564289	42718254	43867582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414771/ERR414771.fastq.gz
PRJEB5224	SAMEA2338860	Stool sample from spanish	V1.UC38-4	ERR414772	SINGLE	489671	36551792	37596499	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414772/ERR414772.fastq.gz
PRJEB5224	SAMEA2338860	Stool sample from spanish	V1.UC38-4	ERR414773	SINGLE	494743	37585830	38572925	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414773/ERR414773.fastq.gz
PRJEB5224	SAMEA2338861	Stool sample from spanish	V1.UC39-4	ERR414774	SINGLE	1147420	84762997	87373455	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414774/ERR414774.fastq.gz
PRJEB5224	SAMEA2338862	Stool sample from spanish	V1.UC40-1	ERR414775	SINGLE	524615	39233047	40375652	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414775/ERR414775.fastq.gz
PRJEB5224	SAMEA2338862	Stool sample from spanish	V1.UC40-1	ERR414776	SINGLE	390162	29581706	30382101	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414776/ERR414776.fastq.gz
PRJEB5224	SAMEA2338863	Stool sample from spanish	V1.UC47-4	ERR414777	SINGLE	1164113	86375856	89016214	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414777/ERR414777.fastq.gz
PRJEB5224	SAMEA2338864	Stool sample from spanish	V1.UC54-4	ERR414778	SINGLE	1224751	92128359	94904233	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414778/ERR414778.fastq.gz
PRJEB5224	SAMEA2338865	Stool sample from spanish	V1.UC56-1	ERR414779	SINGLE	24782	1900819	1944310	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414779/ERR414779.fastq.gz
PRJEB5224	SAMEA2338865	Stool sample from spanish	V1.UC56-1	ERR414780	SINGLE	20019	1544889	1575710	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414780/ERR414780.fastq.gz
PRJEB5224	SAMEA2338866	Stool sample from spanish	V1.UC58-4	ERR414781	SINGLE	468850	37674584	38713113	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414781/ERR414781.fastq.gz
PRJEB5224	SAMEA2338867	Stool sample from spanish	V1.UC59-0	ERR414782	SINGLE	590266	44718452	45968394	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414782/ERR414782.fastq.gz
PRJEB5224	SAMEA2338867	Stool sample from spanish	V1.UC59-0	ERR414783	SINGLE	450048	34238977	35147164	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414783/ERR414783.fastq.gz
PRJEB5224	SAMEA2338868	Stool sample from spanish	V1.UC59-4	ERR414784	SINGLE	37910	3226654	3304649	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414784/ERR414784.fastq.gz
PRJEB5224	SAMEA2338869	Stool sample from spanish	V1.UC60-0	ERR414785	SINGLE	653273	46973752	48435875	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414785/ERR414785.fastq.gz
PRJEB5224	SAMEA2338869	Stool sample from spanish	V1.UC60-0	ERR414786	SINGLE	158802	11446752	11780315	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414786/ERR414786.fastq.gz
PRJEB5224	SAMEA2338869	Stool sample from spanish	V1.UC60-0	ERR414787	SINGLE	419686	31064615	31973856	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414787/ERR414787.fastq.gz
PRJEB5224	SAMEA2338870	Stool sample from spanish	V1.UC63-0	ERR414788	SINGLE	647456	47040342	48479130	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414788/ERR414788.fastq.gz
PRJEB5224	SAMEA2338870	Stool sample from spanish	V1.UC63-0	ERR414789	SINGLE	157510	11432526	11761492	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414789/ERR414789.fastq.gz
PRJEB5224	SAMEA2338870	Stool sample from spanish	V1.UC63-0	ERR414790	SINGLE	440814	32499489	33460392	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414790/ERR414790.fastq.gz
PRJEB5224	SAMEA2338871	Stool sample from spanish	V1.UC64-0	ERR414791	SINGLE	1186374	88314656	91023069	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414791/ERR414791.fastq.gz
PRJEB5224	SAMEA2531402	Stool sample from chinese	DLF005-IE	ERR504973	PAIRED	10283581	714184519;732231235	742506329;760285333	ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504973/ERR504973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504973/ERR504973_2.fastq.gz
PRJEB5224	SAMEA2531403	Stool sample from chinese	DLM006-IE	ERR504974	PAIRED	22139881	1561902061;1523184656	1622841028;1584004133	ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504974/ERR504974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504974/ERR504974_2.fastq.gz
PRJEB5224	SAMEA2531404	Stool sample from chinese	DOM017-IE	ERR504975	PAIRED	10968007	758538767;766636284	788741025;796691914	ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504975/ERR504975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504975/ERR504975_2.fastq.gz
PRJEB5224	SAMEA2531405	Stool sample from chinese	NLM009-IE	ERR504976	PAIRED	12214953	848029179;868747314	881646219;902143036	ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504976/ERR504976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504976/ERR504976_2.fastq.gz
PRJEB5224	SAMEA2531406	Stool sample from chinese	NOF002-IE	ERR504977	PAIRED	16533274	1204553086;1181108191	1249570201;1225971843	ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504977/ERR504977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504977/ERR504977_2.fastq.gz
PRJEB5224	SAMEA2531407	Stool sample from chinese	NOF007-IE	ERR504978	PAIRED	11346293	780948830;784985379	812185138;816074296	ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504978/ERR504978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504978/ERR504978_2.fastq.gz
PRJEB5224	SAMEA2531402	Stool sample from chinese	DLF005-IE	ERR504979	SINGLE	510263	36873601	38030224	ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504979/ERR504979.fastq.gz
PRJEB5224	SAMEA2531403	Stool sample from chinese	DLM006-IE	ERR504980	SINGLE	648841	49289002	50710868	ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504980/ERR504980.fastq.gz
PRJEB5224	SAMEA2531404	Stool sample from chinese	DOM017-IE	ERR504981	SINGLE	431700	31475804	32452265	ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504981/ERR504981.fastq.gz
PRJEB5224	SAMEA2531405	Stool sample from chinese	NLM009-IE	ERR504982	SINGLE	545633	39561950	40806878	ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504982/ERR504982.fastq.gz
PRJEB5224	SAMEA2531406	Stool sample from chinese	NOF002-IE	ERR504983	SINGLE	559547	43019720	44250940	ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504983/ERR504983.fastq.gz
PRJEB5224	SAMEA2531407	Stool sample from chinese	NOF007-IE	ERR504984	SINGLE	556970	40263232	41522696	ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504984/ERR504984.fastq.gz
PRJEB5224	SAMEA2531408	Stool sample from chinese	DOM005-IE	ERR504985	SINGLE	11875004	847763144	879834076	ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504985/ERR504985.fastq.gz
PRJEB5224	SAMEA2531409	Stool sample from chinese	NLF002-IE	ERR504986	SINGLE	14784410	1036886144	1077104071	ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504986/ERR504986.fastq.gz
PRJEB5224	SAMEA2531410	Stool sample from chinese	NLF009-IE	ERR504987	SINGLE	14737351	1031833269	1072058579	ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504987/ERR504987.fastq.gz
PRJEB5224	SAMEA2531411	Stool sample from chinese	NLM025-IE	ERR504988	SINGLE	13765933	957869558	995351389	ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504988/ERR504988.fastq.gz
PRJEB5224	SAMEA2531412	Stool sample from chinese	NOF013-IE	ERR504989	SINGLE	18328747	1275707300	1325765604	ftp.sra.ebi.ac.uk/vol1/fastq/ERR504/ERR504989/ERR504989.fastq.gz
